# 	TASBC3	0	T IR	T Sens	Mag  	Hz   	Alt	Azi  	Lat    	Lon   	SL m
1 	2020-02-22 	01:09:28	-9.93	7.41	19.94	1.44	10	0	40:14:55,97114	-3:2:15,80262	820
2 	2020-02-22 	01:09:30	-9.83	7.41	20.07	1.27	10	11	40:14:55,97114	-3:2:15,80262	820
3 	2020-02-22 	01:09:32	-9.89	7.47	20.17	1.15	10	22	40:14:55,97114	-3:2:15,80262	820
4 	2020-02-22 	01:09:35	-9.79	7.49	20.21	1.12	10	33	40:14:55,97114	-3:2:15,80262	820
5 	2020-02-22 	01:09:38	-9.53	7.49	20.2	1.12	10	45	40:14:55,97114	-3:2:15,80262	820
6 	2020-02-22 	01:09:40	-9.45	7.55	20.23	1.09	10	56	40:14:55,97114	-3:2:15,80262	820
7 	2020-02-22 	01:09:43	-9.01	7.57	20.32	1.01	10	67	40:14:55,97114	-3:2:15,80262	820
8 	2020-02-22 	01:09:46	-8.51	7.57	20.41	0.93	10	78	40:14:55,97114	-3:2:15,80262	820
9 	2020-02-22 	01:09:50	-7.95	7.61	20.43	0.91	10	90	40:14:55,97114	-3:2:15,80262	820
10 	2020-02-22 	01:09:53	-7.39	7.61	20.39	0.95	10	101	40:14:55,97114	-3:2:15,80262	820
11 	2020-02-22 	01:09:56	-6.81	7.59	20.3	1.03	10	112	40:14:55,97114	-3:2:15,80262	820
12 	2020-02-22 	01:09:58	-5.89	7.63	20.15	1.18	10	123	40:14:55,97114	-3:2:15,80262	820
13 	2020-02-22 	01:10:01	-5.73	7.65	19.89	1.5	10	135	40:14:55,97114	-3:2:15,80262	820
14 	2020-02-22 	01:10:03	-4.25	7.65	19.75	1.7	10	146	40:14:55,97114	-3:2:15,80262	820
15 	2020-02-22 	01:10:06	-1.99	7.63	19.59	1.98	10	157	40:14:55,97114	-3:2:15,80262	820
16 	2020-02-22 	01:10:08	-0.41	7.65	19.62	1.92	10	168	40:14:55,97114	-3:2:15,80262	820
17 	2020-02-22 	01:10:09	-0.41	7.65	16.69	28.45	10	180	40:14:55,97114	-3:2:15,80262	820
18 	2020-02-22 	01:10:10	-2.07	7.65	16.23	43.8	10	191	40:14:55,97114	-3:2:15,80262	820
19 	2020-02-22 	01:10:11	-2.71	7.63	16.25	42.99	10	202	40:14:55,97114	-3:2:15,80262	820
20 	2020-02-22 	01:10:13	-3.39	7.69	16.56	32.34	10	213	40:14:55,97114	-3:2:15,80262	820
21 	2020-02-22 	01:10:14	-4.09	7.69	15.86	61.44	10	225	40:14:55,97114	-3:2:15,80262	820
22 	2020-02-22 	01:10:15	-4.65	7.69	15.84	62.43	10	236	40:14:55,97114	-3:2:15,80262	820
23 	2020-02-22 	01:10:16	-4.77	7.75	16.24	43.43	10	247	40:14:55,97114	-3:2:15,80262	820
24 	2020-02-22 	01:10:17	-5.15	7.75	16.83	25.02	10	258	40:14:55,97114	-3:2:15,80262	820
25 	2020-02-22 	01:10:19	-5.85	7.71	18.56	5.12	10	270	40:14:55,97114	-3:2:15,80262	820
26 	2020-02-22 	01:10:21	-6.35	7.77	18.42	5.8	10	281	40:14:55,97114	-3:2:15,80262	820
27 	2020-02-22 	01:10:22	-6.85	7.69	18.38	6.04	10	292	40:14:55,97114	-3:2:15,80262	820
28 	2020-02-22 	01:10:23	-7.43	7.71	18.53	5.27	10	303	40:14:55,97114	-3:2:15,80262	820
29 	2020-02-22 	01:10:25	-8.29	7.75	18.84	3.95	10	315	40:14:55,97114	-3:2:15,80262	820
30 	2020-02-22 	01:10:27	-8.33	7.71	19.13	3.01	10	326	40:14:55,97114	-3:2:15,80262	820
31 	2020-02-22 	01:10:29	-9.37	7.73	19.41	2.33	10	337	40:14:55,97114	-3:2:15,80262	820
32 	2020-02-22 	01:10:31	-9.37	7.77	19.67	1.83	10	348	40:14:55,97114	-3:2:15,80262	820
33 	2020-02-22 	01:10:34	-15.75	7.79	20.1	1.24	20	0	40:14:55,97114	-3:2:15,80262	820
34 	2020-02-22 	01:10:37	-16.09	7.75	20.23	1.09	20	12	40:14:55,97114	-3:2:15,80262	820
35 	2020-02-22 	01:10:40	-16.45	7.81	20.31	1.02	20	25	40:14:55,97114	-3:2:15,80262	820
36 	2020-02-22 	01:10:42	-16.13	7.83	20.32	1.01	20	38	40:14:55,97114	-3:2:15,80262	820
37 	2020-02-22 	01:10:45	-16.37	7.79	20.33	1	20	51	40:14:55,97114	-3:2:15,80262	820
38 	2020-02-22 	01:10:49	-15.75	7.83	20.37	0.97	20	64	40:14:55,97114	-3:2:15,80262	820
39 	2020-02-22 	01:10:52	-15.89	7.85	20.42	0.92	20	77	40:14:55,97114	-3:2:15,80262	820
40 	2020-02-22 	01:10:55	-14.79	7.85	20.44	0.9	20	90	40:14:55,97114	-3:2:15,80262	820
41 	2020-02-22 	01:10:58	-14.55	7.93	20.42	0.92	20	102	40:14:55,97114	-3:2:15,80262	820
42 	2020-02-22 	01:11:01	-14.15	7.87	20.32	1.01	20	115	40:14:55,97114	-3:2:15,80262	820
43 	2020-02-22 	01:11:04	-13.47	7.89	20.17	1.16	20	128	40:14:55,97114	-3:2:15,80262	820
44 	2020-02-22 	01:11:07	-12.83	7.89	20.09	1.25	20	141	40:14:55,97114	-3:2:15,80262	820
45 	2020-02-22 	01:11:09	-12.03	7.95	19.91	1.47	20	154	40:14:55,97114	-3:2:15,80262	820
46 	2020-02-22 	01:11:11	-10.41	7.93	19.66	1.86	20	167	40:14:55,97114	-3:2:15,80262	820
47 	2020-02-22 	01:11:13	-10.05	7.93	19.21	2.79	20	180	40:14:55,97114	-3:2:15,80262	820
48 	2020-02-22 	01:11:14	-10.23	7.95	18.11	7.76	20	192	40:14:55,97114	-3:2:15,80262	820
49 	2020-02-22 	01:11:16	-10.85	7.95	18.47	5.56	20	205	40:14:55,97114	-3:2:15,80262	820
50 	2020-02-22 	01:11:17	-11.33	7.89	18.34	6.24	20	218	40:14:55,97114	-3:2:15,80262	820
51 	2020-02-22 	01:11:19	-11.37	7.97	17.76	10.65	20	231	40:14:55,97114	-3:2:15,80262	820
52 	2020-02-22 	01:11:20	-12.29	7.93	18.62	4.85	20	244	40:14:55,97114	-3:2:15,80262	820
53 	2020-02-22 	01:11:22	-12.93	7.93	18.81	4.05	20	257	40:14:55,97114	-3:2:15,80262	820
54 	2020-02-22 	01:11:24	-13.23	7.93	18.86	3.87	20	270	40:14:55,97114	-3:2:15,80262	820
55 	2020-02-22 	01:11:26	-13.61	7.97	18.8	4.09	20	282	40:14:55,97114	-3:2:15,80262	820
56 	2020-02-22 	01:11:27	-14.23	7.89	18.86	3.88	20	295	40:14:55,97114	-3:2:15,80262	820
57 	2020-02-22 	01:11:29	-15.01	7.95	19.05	3.24	20	308	40:14:55,97114	-3:2:15,80262	820
58 	2020-02-22 	01:11:31	-15.57	7.95	19.36	2.45	20	321	40:14:55,97114	-3:2:15,80262	820
59 	2020-02-22 	01:11:33	-15.95	7.97	19.64	1.88	20	334	40:14:55,97114	-3:2:15,80262	820
60 	2020-02-22 	01:11:35	-15.95	7.97	19.88	1.51	20	347	40:14:55,97114	-3:2:15,80262	820
61 	2020-02-22 	01:11:39	-20.39	8.01	20.36	0.97	30	0	40:14:55,97114	-3:2:15,80262	820
